method,v1,v2
stop,21.388265220666952,2.245010636983281
stop,17.57631303357037,2.019977782494924
stop,19.71956708074746,1.401226187977925
stop,18.42451189516105,2.938765337485854
stop,21.682776472638473,2.0720624709905167
stop,17.92692936113422,2.3435166288378193
stop,19.907438142842143,1.0732513068270322
stop,18.598339888081163,2.6093690672011625
stop,21.900509496543698,1.8988012239724474
stop,18.317183926754716,2.6665077981619802
stop,20.073150278907473,0.7441990755198922
stop,18.774852757785553,2.279593148256367
stop,22.04069111948689,1.7244635744508539
stop,18.727835039519714,2.990173969980069
stop,20.219685430117035,0.4145205060989232
stop,18.959964994462553,1.9500368517391944
stop,22.103890962909272,1.550143355183497
stop,19.1434366825491,2.969962546693581
stop,20.354468822344757,0.08426215913206914
stop,19.15813432451141,1.6207349835025031
stop,22.092767002937514,1.3764183386544198
stop,19.540641709821255,2.648059952038965
stop,20.485240436412322,0.24645106737927858
stop,19.37007702719919,1.292585777019262
stop,22.011256505816835,1.2025791595243878
stop,19.899075516186155,2.3259891009731284
stop,20.617068362166346,0.5768400475926896
stop,19.5945179297228,0.9659639381895787
stop,21.86379299895551,1.0290737938866603
stop,20.206756038651818,2.0044260182704328
stop,20.756923037265622,0.9062076189055221
stop,19.82862287284716,0.6395989357532827
stop,21.657581973951224,0.8562441287760931
stop,20.452875984359576,1.684205900023958
stop,20.90935295902262,1.2350058244165818
stop,20.071375732108322,0.3122267108180292
stop,21.401251503045383,0.6837711300485259
stop,20.631386920268177,1.3641018333646562
stop,21.077397187654658,1.5637931903418754
stop,20.316460367967593,0.015865698804446104
stop,21.10306948718864,0.5120060829571367
stop,20.744785544490753,1.042736169533378
stop,21.261510692161245,1.8933343140744703
stop,20.55930216987688,0.3439799884979178
stop,20.775899491009344,0.34128410292784395
stop,20.80154348137697,0.7210253501460411
stop,21.45977734204246,2.223322538889494
stop,20.797252660335477,0.6710341731103355
stop,20.43375135128719,0.17063711806438064
stop,20.816364838325647,0.39831720653200037
stop,21.67020564428274,2.5528592827350955
stop,21.023504789910586,0.9970547011718729
stop,20.091514334027245,0.0004906527119574733
stop,20.802598279095204,0.07561964185825955
stop,21.889331823866033,2.8812069473064996
stop,21.231476633833434,1.3222844266300253
stop,19.7622019172499,0.17240786782512132
stop,20.779704434941547,0.2458384326110128
stop,22.11649546198083,3.07468759037551
stop,21.419770568955762,1.6463844478292078
stop,19.462690256197973,0.3442244673772499
stop,20.772634070125136,0.5669215226014801
stop,22.342888134895986,2.748097462045239
stop,21.588942099337444,1.9688149890836204
stop,19.210138087488854,0.5167610875776907
stop,20.799054770028704,0.8874357756942137
stop,22.5620573291864,2.4220425007670503
stop,21.741959820658852,2.2904826302031047
stop,19.01807607292906,0.6892826110329606
stop,20.87851647607472,1.207136676894162
stop,22.770274485714598,2.097005726703279
stop,21.88554268610407,2.6126527909882062
stop,18.90070404689874,0.8607784352811167
stop,21.023025773383416,1.5276627481819969
stop,22.959609144352548,1.773149416684669
stop,22.021027994090762,2.9346798270927943
stop,18.87096518516455,1.0313055025657638
stop,21.23480443136661,1.8484067065208076
stop,23.12581554987395,1.449883411078587
stop,22.1500577529183,3.02667385797549
stop,18.937724127389046,1.2017910544106405
stop,21.510951750028628,2.1685888621408616
stop,23.26855042776392,1.1263153650935216
stop,22.281385834470566,2.7037473667916636
stop,19.10470814976686,1.372251917690651
stop,21.840476548776792,2.487766364529179
stop,23.38993148718583,0.8021151931136089
stop,22.417895324834983,2.3796249069448554
stop,19.371846855727924,1.5421362263561997
stop,22.205723946951647,2.806982370742673
stop,23.495549367126348,0.477112497724963
stop,22.560235680249257,2.054279662814722
stop,19.73480980752209,1.7115848966038678
stop,22.58961782680919,3.125384357665594
stop,23.58749740049008,0.1512308693325308
stop,22.710759329700874,1.7285309044010537
stop,20.184967913553788,1.8800023030935753
stop,22.970886418902932,2.841507745767598
stop,23.673588872736424,0.17449563302185478
stop,22.869946858252217,1.4024684960217986
stop,20.70946284079694,2.048392581573669
stop,23.326166027484902,2.5267872615887184
stop,23.762711535145897,0.5010952490188205
stop,23.038795564886904,1.0759116059132294
stop,21.293935565502952,2.2172388715501263
stop,23.635511917383884,2.212862764572203
stop,23.857584711570905,0.8284964511461261
stop,23.217075044787563,0.7503034267317306
stop,21.924784083491808,2.3866627619993066
stop,23.882324877771804,1.898324871375836
stop,23.962833696259246,1.155984682368822
stop,23.400337519002093,0.4258827935008158
stop,22.58522201785131,2.555814723230659
stop,24.05923165356537,1.5814777168503422
stop,24.084203427393682,1.4827042900291316
stop,23.58444258316816,0.10122616181280009
stop,23.260390995373907,2.7249908058764696
stop,24.16644796651381,1.263322832878547
stop,24.22256786317275,1.8107814074138089
stop,23.76645242069655,0.22303037659567648
stop,23.934205884981665,2.893399925905718
stop,24.207540438423468,0.9456756106936348
stop,24.376137132419032,2.1409890578754
stop,23.943602078541574,0.5469561960603286
stop,24.589921788181663,3.0622076285629216
stop,24.191330558321035,0.6285671794227303
stop,24.541839326578547,2.4730492323483575
stop,24.11345124813273,0.870034395235546
stop,25.214024093028463,3.050993720188637
stop,24.133626329021567,0.3119225293119503
stop,24.714863722137203,2.806354620250387
stop,24.271772597802478,1.1929229536669252
stop,25.79668280911794,2.8797895900485644
stop,24.05138147849979,0.004402625688857409
stop,24.892716393362562,3.14017702644732
stop,24.416988194610898,1.5167460721237322
stop,26.326504447566307,2.708197529009601
stop,23.966863953799887,0.31946895962972555
stop,25.07252204991912,2.8106743057114487
stop,24.54999148257446,1.840015825601351
stop,26.793181687909996,2.5352229228346497
stop,23.903963701689584,0.6343889562178453
stop,25.243516549823063,2.4797312512410326
stop,24.67334105617673,2.1622841827634236
stop,27.189939580326406,2.3610022827604107
stop,23.880933974810485,0.9482319746371921
stop,25.399275365766893,2.148735250313435
stop,24.787756691326567,2.483771754918589
stop,27.511273914264,2.1861535345372904
stop,23.91775714517047,1.261178355190162
stop,25.53979786793447,1.8178673307805795
stop,24.894019338687475,2.8041643089957855
stop,27.752744061595973,2.010701096798436
stop,24.024883490419185,1.5745935681749927
stop,25.664454200168375,1.4871328162468584
stop,24.99770590911865,3.1242657900868416
stop,27.912034996534818,1.8342091842271804
stop,24.204186759654284,1.8882443779873397
stop,25.77384457775415,1.156542514148815
stop,25.10123459733677,2.8379582619883905
stop,27.988436383903874,1.65731627630717
stop,24.44916687115412,2.2035079459967943
stop,25.86706316303924,0.8265160821320144
stop,25.20357284327619,2.5155826956980323
stop,27.983244140577767,1.4798270842732408
stop,24.747133189148077,2.519490389826486
stop,25.94613578698715,0.49698021010832294
stop,25.309900269792706,2.192645364253209
stop,27.899069682955687,1.3011514500471586
stop,25.080587257887853,2.8357297438100577
stop,26.01541418482017,0.16793834581306655
stop,25.421489515736372,1.869547977664218
stop,27.739796501768932,1.121749367164596
stop,25.431000185431728,3.132023871957082
stop,26.07863117085232,0.16174000793620638
stop,25.536607426074042,1.5476561487317926
stop,27.511491163058412,0.9423975306000454
stop,25.774475057758274,2.8176070854880333
stop,26.140490930563587,0.4921295204057903
stop,25.656247190821894,1.2268598505020916
stop,27.223971237751808,0.7627668751858403
stop,26.085489595162308,2.502871515383056
stop,26.20593847746108,0.8224999452945402
stop,25.782015406088018,0.9058101098768017
stop,26.88545973411342,0.5828568598065607
stop,26.344726916901806,2.18676517354071
stop,26.279989101524183,1.1531626665978476
stop,25.91372633276317,0.5843481398669992
stop,26.50621589490372,0.4039703645889628
stop,26.54046469712511,1.8685537748222387
stop,26.367608269367043,1.4846419536646507
stop,26.045765247745074,0.26160545200692775
stop,26.100769908675158,0.22624184973371353
stop,26.668226071699294,1.5488818640120332
stop,26.471219829896505,1.817136066432812
stop,26.17455056465976,0.06146543808301175
stop,25.685869611398818,0.04924067751032757
stop,26.726646421477078,1.2297200018682828
stop,26.58901261993764,2.149835069200203
stop,26.299772127807447,0.3842731234874477
stop,25.27951422368281,0.12829091597351197
stop,26.720262515306757,0.9119721191522379
stop,26.717233642518778,2.4824538654529897
stop,26.420755729334548,0.7057839933387409
stop,24.89756053032223,0.3070294601169792
stop,26.66035890192756,0.5940023576446256
stop,26.852789895943648,2.8150994907102245
stop,26.534613386205532,1.026258368517623
stop,24.55337385466987,0.4861776124560988
stop,26.564935505481078,0.27552369692115075
stop,26.989957576100743,3.133985170411208
stop,26.641153342290878,1.3468152237071305
stop,24.264845631191882,0.664779988122866
stop,26.451124229634015,0.04354584978221654
stop,27.123854583164853,2.798259725720097
stop,26.740761457621186,1.6657535480464007
stop,24.047875095068118,0.8436451828229848
stop,26.33708776051938,0.3612588513709354
stop,27.25315635543634,2.4610162411937955
stop,26.832996275276827,1.9836341883057136
stop,23.916507007818883,1.023254000920466
stop,26.244591605138485,0.6773799880824094
stop,27.373984261265242,2.1236919636400433
stop,26.918494548883547,2.3025117320849624
stop,23.881417130843676,1.2048143031239835
stop,26.1949074433288,0.991968064544845
stop,27.479499848527126,1.7867758584441402
stop,26.998104221274822,2.6235572043894715
stop,23.947626488897853,1.388900688699219
stop,26.20729886205157,1.3066475693887378
stop,27.569046777229985,1.450424817453297
stop,27.075289182449144,2.946104052306975
stop,24.116152357079315,1.5756834293068867
stop,26.28884487340771,1.6222918735715175
stop,27.642510259627045,1.1156447368294184
stop,27.15204979547986,3.014157472578633
stop,24.384640886884455,1.7643090778016015
stop,26.441793634510855,1.9366680665451932
stop,27.699768898170024,0.7821748706922471
stop,27.22738739532013,2.691292478330842
stop,24.7453534267004,1.953139370980855
stop,26.659975008796582,2.250653584699463
stop,27.743212628471866,0.44982514478801683
stop,27.30397854889097,2.369552777426265
stop,25.18616610391051,2.142337166571912
stop,26.932221672132993,2.5643272466128058
stop,27.775609649732953,0.11801333375019141
stop,27.38301050802362,2.0467398538105113
stop,25.69350038788278,2.331235565794106
stop,27.243410522275482,2.87594297147117
stop,27.80342858498369,0.21302888591577407
stop,27.464042604093958,1.7223469957618474
stop,26.249143395632245,2.5194625117105964
stop,27.56529704515459,3.0968814193100407
stop,27.833105439251334,0.544597222805475
stop,27.547486590771353,1.3976200101290353
stop,26.831369015624368,2.708118799446088
stop,27.874969470320785,2.7858897721372085
stop,27.867890038691133,0.8760147174897835
stop,27.6326807990139,1.0729265187479875
stop,27.42192207175203,2.8980933882977293
stop,28.153995883135714,2.475548535700847
stop,27.913502616471956,1.2063506483668276
stop,27.71700780978285,0.7485766025513167
stop,28.006230179920234,3.088197039148451
stop,28.38506407471964,2.166237285696723
stop,27.974402898038853,1.5351523935614668
stop,27.801299323899016,0.4254596838978779
stop,28.565192499362972,3.005514620475435
stop,28.5529393628898,1.8578909874002
stop,28.051981324723968,1.8633632375097033
stop,27.88345447363845,0.10383925869122558
stop,29.084041491595375,2.8159754830714276
stop,28.648487690326252,1.5491245220759406
stop,28.145159852377557,2.1908047480466117
stop,27.961404550541157,0.2164919233051914
stop,29.5493843612095,2.6270403533711773
stop,28.67189365046421,1.2391382917965696
stop,28.251262381721858,2.5180213324460734
stop,28.036590669891407,0.5349096450853996
stop,29.94968309040741,2.438245893278227
stop,28.627876362575687,0.9279756834515585
stop,28.362930672823936,2.8467984168679354
stop,28.110675752410376,0.8514891219441787
stop,30.277065191649694,2.2502099726922418
stop,28.525515482245765,0.6171637271040806
stop,28.47456615199482,3.10604081043759
stop,28.185843857319355,1.167176932597295
stop,30.524736851340975,2.063689711184846
stop,28.378273399484687,0.30707327261246276
stop,28.584355627625968,2.773942173399692
stop,28.25838833118326,1.4823289656682999
stop,30.687492688446266,1.8784514016822136
stop,28.208412580012663,0.002238521453139075
stop,28.68913331586987,2.44128257601918
stop,28.327880092681035,1.796197240681793
stop,30.763216358539633,1.692794146706047
stop,28.04030018166649,0.312067899566113
stop,28.78135642435023,2.108257463538334
stop,28.39655271584689,2.108614743301045
stop,30.75212471145503,1.50631995042484
stop,27.892680016709342,0.6212801012353704
stop,28.85892181078062,1.7744275040382673
stop,28.466293192153636,2.420591717676035
stop,30.65700743135318,1.319815749803215
stop,27.78602111411353,0.9283983533379807
stop,28.921786377478703,1.4396290306288515
stop,28.53671382808616,2.732249998998168
stop,30.483644240571646,1.1318014431090546
stop,27.742036064883017,1.2335932408108152
stop,28.969415327476582,1.104131768052933
stop,28.603851041021528,3.044639601976482
stop,30.236837892950838,0.9424523208558169
stop,27.773336145040147,1.5389304592440396
stop,29.00229412325389,0.7681479956757076
stop,28.66952363913931,2.9254028716902134
stop,29.923383245823324,0.7538602907246434
stop,27.881640220387027,1.8454953071701032
stop,29.02306547270458,0.4311273274461817
stop,28.73605984516397,2.612127550664093
stop,29.556688921683342,0.5661699482771487
stop,28.06088075165615,2.1537836297502797
stop,29.03783172570264,0.09264782590547194
stop,28.80240838433193,2.2984939980308527
stop,29.151193706347623,0.37820643752093647
stop,28.29770661351498,2.463567558364834
stop,29.053555098268163,0.24648477757284667
stop,28.866509167904415,1.9848557837504628
stop,28.72239821241345,0.18941197543611388
stop,28.574350170241097,2.7746133514762352
stop,29.075772879627614,0.5862096885634402
stop,28.927492357024974,1.671140669780171
stop,28.28570364323416,0.000690350510652582
stop,28.869892004243976,3.086370495003325
stop,29.10620514915828,0.9262730961553887
stop,28.984654246497204,1.3569935394853294
stop,27.85466974658786,0.19092508718831525
stop,29.162514665261373,2.885104079254737
stop,29.144510953492023,1.2664039689307807
stop,29.037908872224893,1.0435383082089071
stop,27.44829940872665,0.3798932531589658
stop,29.429899954118216,2.573675177667093
stop,29.191705899579727,1.6055264892036356
stop,29.085747495669864,0.7308309453464892
stop,27.088691837951345,0.5687232836612255
stop,29.653831992193464,2.262270472381415
stop,29.248757272789188,1.943548601978859
stop,29.128603501544532,0.4185200906828972
stop,26.791194942812993,0.7584701559990186
stop,29.81727204250653,1.9511024736787306
stop,29.31571742221888,2.2809044848440916
stop,29.166839753884787,0.10690833565378632
stop,26.57017109879692,0.9480150761396908
stop,29.910351725797998,1.6392154701036503
stop,29.391751142153407,2.616509669145789
stop,29.204743841115416,0.20349396071229986
stop,26.43989490212167,1.137610594830166
stop,29.930269475896345,1.327191547022184
stop,29.473883167247866,2.951011782214907
stop,29.247295513237557,0.5131661633848941
stop,26.409057503549114,1.3276568606180366
stop,29.88206896692217,1.0139469396056633
stop,29.55893498228068,2.997885703238003
stop,29.288728903003843,0.8229899695354979
stop,26.481764437804447,1.5177956490787086
stop,29.77752951348472,0.6983482557571028
stop,29.64223054371002,2.6645738562487917
stop,29.329392440600415,1.1321903548724475
stop,26.65761519788915,1.706902160186786
stop,29.628689927386176,0.3817480062554024
stop,29.718858290009457,2.332005218643417
stop,29.373880046291685,1.4393526321902144
stop,26.93144741103672,1.8957460358441072
stop,29.453482340079717,0.06560997021447168
stop,29.785097029868012,2.00008020160673
stop,29.422814972956438,1.7444711714729975
stop,27.293953096235985,2.0839754502336074
stop,29.27952101231236,0.25122428437554545
stop,29.838505580752464,1.6679678902615294
stop,29.474708349891763,2.049075442552663
stop,27.73027447373494,2.2718258011084442
stop,29.130256290163864,0.5701253829988424
stop,29.879384769983186,1.3358120775653948
stop,29.529004794413115,2.3533465803859785
stop,28.222599976867688,2.4602933920580625
stop,29.018972029121684,0.8898010624880222
stop,29.907280798582153,1.0033612169669741
stop,29.58679290461342,2.6576050442410484
stop,28.755850832869722,2.6494041133027535
stop,28.96275921330118,1.208991782957206
stop,29.925399462899446,0.671117437205607
stop,29.645298425911065,2.960586814043146
stop,29.310349258188037,2.838138501109074
stop,28.97300023815202,1.5280350965061757
stop,29.938056474086103,0.33888262050888285
stop,29.705291032906644,3.021311008091396
stop,29.867729873477867,3.0270882724891077
stop,29.053839640523197,1.8465079172158436
stop,29.947942084132507,0.006242087144507025
stop,29.763572371347117,2.7213575749588137
stop,30.410737990395365,3.0679814993797043
stop,29.20155741065293,2.1657013260406024
stop,29.95866119399559,0.32601587443705515
stop,29.81711490888955,2.422234927263469
stop,30.923127706353917,2.880571530452676
stop,29.407735705410634,2.4838832708997716
stop,29.970162413842885,0.657208922327869
stop,29.86795900134758,2.124958797771674
stop,31.388849905211554,2.6940447724238896
stop,29.65821775170904,2.799899066805706
stop,29.986714238976692,0.9882592319937649
stop,29.91562634410405,1.8289623242295325
stop,31.794171434417787,2.5071188222883474
stop,29.92784363037158,3.1144837159908314
stop,30.01261417522956,1.320020159845844
stop,29.956885716562248,1.5324125400963609
stop,32.12851915520461,2.3193306102653213
stop,30.18901192158993,2.853230469777496
stop,30.0469054116145,1.6519793590396072
stop,29.99262153284831,1.2359530664775409
stop,32.38533829779348,2.130810626364853
stop,30.418642280645894,2.535880490045649
stop,30.08931501383567,1.9843954601405458
stop,30.023293764451743,0.9393867877619728
stop,32.559134179189726,1.9429034066555784
stop,30.60390339888078,2.2173058224933406
stop,30.138880921473543,2.317675063065376
stop,30.047885854045514,0.6410737544728179
stop,32.646051720109384,1.755032928652618
stop,30.731052287269797,1.8989919439949503
stop,30.195419190722877,2.6522097729728484
stop,30.066837225731536,0.3427353192949161
stop,32.64504761182352,1.5660801226053822
stop,30.790741290094907,1.5786673214177718
stop,30.254350083716485,2.986968000932883
stop,30.08447872716313,0.04533456112336687
stop,32.557365725281194,1.3751858663945569
stop,30.78356645384827,1.2564124289723946
stop,30.31110876048306,2.96129993276025
stop,30.10215466677199,0.25411711689322214
stop,32.38634671704273,1.1825374725127866
stop,30.71207305304034,0.934083735481277
stop,30.36309498894899,2.6264998736519063
stop,30.122393669432363,0.5554218231891417
stop,32.13693992758503,0.9891458257877189
stop,30.585941216943503,0.6129395285383588
stop,30.408749367292145,2.2923368796690067
stop,30.147440958396377,0.8573805026487529
stop,31.81788700585459,0.79607335162317
stop,30.42583106440363,0.2913763460228771
stop,30.4495167086577,1.9595280714251553
stop,30.174271121997883,1.1591813856691635
stop,31.438964544655494,0.6035492113254497
stop,30.246649489804692,0.030592283319752056
stop,30.485456384041676,1.6279757737566989
stop,30.202701037813817,1.4602146280433388
stop,31.012096262042427,0.41266085463225055
stop,30.064584725306098,0.350466950833316
stop,30.51387216575596,1.2962444887961944
stop,30.2362918981706,1.7603934794674032
stop,30.555056247059394,0.22291831840793774
stop,29.907231336055837,0.6688161610633623
stop,30.53586032016748,0.963108089137303
stop,30.275188089571095,2.0609468196731138
stop,30.084239192709596,0.03330880444389894
stop,29.79767869310202,0.9876872233391238
stop,30.55281893027647,0.6300241863836211
stop,30.317356720949764,2.362967254428474
stop,29.616306250119514,0.15601600356436274
stop,29.749058838665004,1.3079977396418012
stop,30.564549311313492,0.2982485073182257
stop,30.362780941371206,2.665576126532345
stop,29.167252485770874,0.34472227310118564
stop,29.76726418661687,1.6291764741880848
stop,30.574996739049855,0.03351440266769279
stop,30.414903866324337,2.967589165667409
stop,28.757828700386554,0.532586795765206
stop,29.853348931060804,1.949911885936832
stop,30.58484533374697,0.36596701661495334
stop,30.466461785138616,3.014164357760338
stop,28.407323181530753,0.7209647969027255
stop,30.0010955046867,2.270529544161238
stop,30.59451898924162,0.6988154688789647
stop,30.510300799488988,2.712921726188231
stop,28.129842700586195,0.9095119096549968
stop,30.199396882041178,2.5907525640495916
stop,30.608522462396277,1.0308430490586455
stop,30.55041239184705,2.4108609307168214
stop,27.939079522865175,1.0975647569711438
stop,30.42667804282003,2.9107950887570326
stop,30.627058926645443,1.362344751394768
stop,30.585313975657893,2.1086036812705116
stop,27.844399650828798,1.2847990730312153
stop,30.65869493201476,3.050308074386466
stop,30.652028271189543,1.6934814166498273
stop,30.61343064708678,1.806890319086032
stop,27.85207046925644,1.470912028067608
stop,30.87609292812291,2.726421696549153
stop,30.686119501007056,2.024509813457564
stop,30.6386716738409,1.5055969462845418
stop,27.962993113196255,1.65706337309709
stop,31.064648672803077,2.4022386558650375
stop,30.728958812829866,2.354773453647321
stop,30.66595435726144,1.2045791181191774
stop,28.17420005885472,1.8434207818427684
stop,31.208212336302775,2.0793153955834924
stop,30.77895057523513,2.6833347141591415
stop,30.697998513132056,0.9041470689934759
stop,28.4784833543873,2.0291517593779895
stop,31.2925387052092,1.7571707743219473
stop,30.83332021228524,3.0101812672497856
stop,30.733597103919127,0.6051958554656611
stop,28.86382712237208,2.21376410104493
stop,31.3119814018327,1.435609801148189
stop,30.88699511650582,2.9465324745187136
stop,30.766340973996606,0.30813563879981
stop,29.314814827793562,2.397580181462006
stop,31.265954082995723,1.1151218991851026
stop,30.935569828885274,2.620617829630511
stop,30.79363061453863,0.01138047534532971
stop,29.81417892827771,2.5806335561607066
stop,31.162192163099643,0.7951246468526296
stop,30.978457373551162,2.29599215886896
stop,30.81599995879967,0.28625323588664203
stop,30.34466518071762,2.762903888224347
stop,31.012003359353645,0.47497522353597255
stop,31.013104063768612,1.9726543757177124
stop,30.8380148131862,0.5848939039530556
stop,30.88618304174428,2.9447056902854074
stop,30.828835070420325,0.15630371655907416
stop,31.039085769192056,1.6500456541074469
stop,30.862217002314107,0.8850123032681836
stop,31.422644243584532,3.1265692255011714
stop,30.632326333157504,0.16059450129794905
stop,31.056717357659522,1.329071156737113
stop,30.885909983638903,1.1867762207009633
stop,31.93610849838247,2.9749054388896417
stop,30.444712814480752,0.4755306960089376
stop,31.065916242449504,1.0087751236493796
stop,30.9082980656748,1.4884011040001512
stop,32.41265016981283,2.79272390087182
stop,30.292480859298617,0.7895415816570863
stop,31.06753638859953,0.6889534733386293
stop,30.927201544770252,1.7891333512127634
stop,32.83800574786536,2.6108029674674817
stop,30.19402640349404,1.1045725103870563
stop,31.061388220968308,0.3712421508775612
stop,30.94061193255624,2.088654580263136
stop,33.19981223453507,2.4280482516492063
stop,30.158128972110774,1.4198839437338935
stop,31.05076504112971,0.05454912708192694
stop,30.948694617794217,2.386437265134383
stop,33.488938331003084,2.244604452587712
stop,30.191272251291103,1.7350584787295418
stop,31.04089212450336,0.262766346040491
stop,30.952181465362155,2.682885018318844
stop,33.697338171230356,2.0596493721057927
stop,30.292635655159213,2.050997075804452
stop,31.034120805609398,0.5800802670282108
stop,30.950817283575255,2.9774061698781358
stop,33.82164561389973,1.873891986466991
stop,30.455940753728907,2.365896342789932
stop,31.03260021830092,0.8967039437059747
stop,30.950287457458646,3.011903970770095
stop,33.85894348497429,1.6890883900371618
stop,30.664791573622665,2.6802315036072017
stop,31.038511444838328,1.21228748155211
stop,30.956504442862837,2.7185637987650573
stop,33.8094830107911,1.5055943697836427
stop,30.89524351647853,2.9953369040002698
stop,31.05201358312522,1.526875040852091
stop,30.96642131070349,2.425150791936684
stop,33.67565064132531,1.3232276927551336
stop,31.12747912125553,2.9713338949705905
stop,31.07284151932048,1.8413483838056626
stop,30.97487055858154,2.1308951934320195
stop,33.46144571391445,1.1408383820128325
stop,31.34712679168476,2.6550329804131714
stop,31.10093138589942,2.1553486996333797
stop,30.985209195060875,1.8358235224532753
stop,33.172336354875576,0.9592357497836592
stop,31.53083465836439,2.339348894065205
stop,31.136734739954623,2.4683628366145727
stop,31.000809678946176,1.5387619306462055
stop,32.817115394518225,0.7784380131182513
stop,31.660725887065833,2.022561564139627
stop,31.178451104203084,2.780944525100374
stop,31.02117257228118,1.2400783781671143
stop,32.40594827636071,0.5980935068360429
stop,31.72894046301276,1.705692278004964
stop,31.223008919935776,3.092896948814335
stop,31.045238959207936,0.9407118430821155
stop,31.94986241503318,0.41831527088223597
stop,31.73001138904747,1.3900104848906478
stop,31.26850648759383,2.879374510657547
stop,31.073635519999232,0.641863596338931
stop,31.46077827716396,0.23973899808640645
stop,31.66596869240499,1.074342706974127
stop,31.31127643627852,2.5697987589595224
stop,31.108792898124207,0.3429692498137249
stop,30.955292376329886,0.06259939570458917
stop,31.544839167299944,0.7573846310207548
stop,31.349158304969666,2.259946372872978
stop,31.150349991646127,0.04394390856369679
stop,30.451000828765597,0.11431865674889254
stop,31.378439879703894,0.4401659391143999
stop,31.37790768914556,1.9504738797482597
stop,31.190019498600787,0.25595358631261034
stop,29.964762674526245,0.2918941788460518
stop,31.18747031093866,0.12267160517345044
stop,31.39714502074909,1.6410484930432583
stop,31.22539274181756,0.5556952604030787
stop,29.51280397001043,0.470656130253583
stop,30.994852655012465,0.1960048614454086
stop,31.40920266640273,1.3313856765368133
stop,31.25755340186435,0.8547385526756721
stop,29.110196859229085,0.6500166589809817
stop,30.81918919930659,0.5157681377322536
stop,31.412324576777184,1.0215916662003366
stop,31.28451600417636,1.1554873510423889
stop,28.772754805289736,0.8295851194215582
stop,30.67939235616575,0.8365474736223995
stop,31.40651134154857,0.711888207008819
stop,31.305701283006474,1.4575960368857626
stop,28.514874503395315,1.0094729103033284
stop,30.58856883655949,1.1578792314426103
stop,31.392647647657952,0.4016136594068276
stop,31.317306280489372,1.7598468428745537
stop,28.34893822129036,1.1902790830433068
stop,30.559366019833064,1.4786128518328987
stop,31.37219815235367,0.09060550875892837
stop,31.318816785934487,2.061884533558855
stop,28.282956658331596,1.3730249012193472
stop,30.596980230928192,1.800135558225364
stop,31.34736774544669,0.22071097716356425
stop,31.31275183611013,2.3634110369000707
stop,28.319945837411712,1.5572041418304767
stop,30.696972075946316,2.1225495161064027
stop,31.321966652303775,0.5307647383334091
stop,31.30234376492983,2.6655127477326115
stop,28.459980494939515,1.7409835790888843
stop,30.846776615894612,2.4472960785741096
stop,31.301724491688237,0.8392360445345455
stop,31.291161421119817,2.969264313603107
stop,28.697486379720893,1.924393736012589
stop,31.03245125246168,2.773821605946261
stop,31.290935208544933,1.1452212821640162
stop,31.284554577963526,3.0084132574325277
stop,29.023078145495216,2.1083055374332744
stop,31.234654075093893,3.1011319251683935
stop,31.292606497482264,1.4479520123240808
stop,31.281281441871556,2.702188085555364
stop,29.42504735013407,2.2919978940463572
stop,31.43248878328047,2.8537829894137587
stop,31.308380991065086,1.7480290357062758
stop,31.276240216626775,2.396060108465339
stop,29.885925215659963,2.4752118157131555
stop,31.61042375605884,2.525830055015139
stop,31.3403013823769,2.0471742926859458
stop,31.272643158171913,2.0907233861611356
stop,30.389514523061727,2.6587932846021127
stop,31.751635027665188,2.1990121762051764
stop,31.387352563102432,2.3456695810201924
stop,31.275446075159195,1.7859515626446862
stop,30.920236443761173,2.8413553668271163
stop,31.842339254180416,1.8729507616721675
stop,31.44555920421177,2.6425776504982084
stop,31.286772824733667,1.4809664376570275
stop,31.456637061900555,3.022910261508809
stop,31.872988819951534,1.5477074229944092
stop,31.515163933894,2.9373399858382037
stop,31.304724133379924,1.1754847436739653
stop,31.97825305662133,3.0779410930772078
stop,31.840725928521927,1.222631947736474
stop,31.590975943942432,3.0523100251529725
stop,31.325860610134388,0.8689518501192754
stop,32.47142092711712,2.894423002447626
stop,31.75088983248668,0.8979663732099201
stop,31.665953622979657,2.758908716601166
stop,31.347748501576046,0.5612562139902861
stop,32.92344945575363,2.7110435497934455
stop,31.617535443097474,0.5713025599772092
stop,31.730171784078784,2.466714287996899
stop,31.373281186879215,0.2518782683783889
stop,33.32011330793685,2.528236050540354
stop,31.45650089951307,0.24239768073535606
stop,31.779935252927146,2.174961631952355
stop,31.400252996271238,0.05723092812329255
stop,33.649434834409156,2.3450333316996375
stop,31.28209106741454,0.08722279049247073
stop,31.81398278468306,1.884230997918369
stop,31.426050209374086,0.36491181726775546
stop,33.903482369310126,2.160742403555045
stop,31.11180043698733,0.4162436350203689
stop,31.831073631298686,1.5912664434481822
stop,31.448971535917128,0.6714286889526893
stop,34.07544888575065,1.975823285678955
stop,30.96815894996047,0.7449826259629417
stop,31.831423043941733,1.2954563388147884
stop,31.468450279421763,0.9768814826347949
stop,34.16058959553807,1.7892989117037363
stop,30.86893159067721,1.0744825659149972
stop,31.81509452519287,0.9981036022709526
stop,31.485959840239957,1.281938195600242
stop,34.1575327552584,1.6007904515225035
stop,30.825552665511655,1.4047561796377457
stop,31.780825503319296,0.7007333615673361
stop,31.498699407051262,1.5866302289646175
stop,34.06681742313389,1.411102716704244
